epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,168.653,1.54951,2.27683,1.88981,0.47247,0.56512,0.5581,0.34121,1.37826,1.65422,1.81824,0.007426,0.007426,0.007426
15,180.777,1.52209,2.21782,1.85329,0.51025,0.54485,0.52485,0.31775,1.40207,1.74689,1.8408,0.007228,0.007228,0.007228
16,192.573,1.51993,2.19022,1.8316,0.43622,0.5876,0.51933,0.31617,1.37756,1.81985,1.76782,0.00703,0.00703,0.00703
17,204.611,1.4886,2.12532,1.82231,0.53967,0.5833,0.57091,0.35198,1.36228,1.60434,1.78582,0.006832,0.006832,0.006832
18,216.675,1.48912,2.10081,1.82474,0.49644,0.60249,0.56758,0.35744,1.34965,1.58085,1.75988,0.006634,0.006634,0.006634
19,228.624,1.44388,2.06535,1.78224,0.56152,0.58855,0.60744,0.38757,1.36104,1.51744,1.74663,0.006436,0.006436,0.006436
20,240.66,1.44237,1.97822,1.75937,0.64529,0.56477,0.61773,0.39457,1.28891,1.58433,1.66874,0.006238,0.006238,0.006238
21,252.398,1.43252,1.9819,1.76599,0.63668,0.65465,0.65253,0.42754,1.25674,1.41606,1.66331,0.00604,0.00604,0.00604
22,264.15,1.3819,1.91232,1.71392,0.59053,0.65111,0.63764,0.41581,1.22115,1.42291,1.61381,0.005842,0.005842,0.005842
23,276.07,1.39196,1.90459,1.70942,0.5819,0.63059,0.64307,0.40944,1.28753,1.45531,1.67828,0.005644,0.005644,0.005644
24,287.89,1.368,1.87751,1.71251,0.58075,0.70798,0.65546,0.44476,1.21171,1.32931,1.61569,0.005446,0.005446,0.005446
25,299.771,1.35289,1.8614,1.68897,0.56884,0.68714,0.68525,0.45589,1.20985,1.33756,1.60503,0.005248,0.005248,0.005248
26,311.703,1.36214,1.84451,1.69256,0.58253,0.70288,0.6872,0.45636,1.19722,1.28222,1.61255,0.00505,0.00505,0.00505
27,323.809,1.31826,1.79084,1.64701,0.64386,0.65608,0.69545,0.48029,1.18694,1.29821,1.58728,0.004852,0.004852,0.004852
28,336.058,1.30749,1.75497,1.6411,0.62934,0.6789,0.7021,0.47762,1.1879,1.29156,1.57591,0.004654,0.004654,0.004654
29,348.53,1.317,1.75815,1.65263,0.68399,0.68128,0.72454,0.49625,1.18183,1.24661,1.57903,0.004456,0.004456,0.004456
30,361.203,1.29503,1.74163,1.64081,0.72077,0.70644,0.75889,0.52215,1.16868,1.18281,1.57657,0.004258,0.004258,0.004258
31,373.932,1.27836,1.65694,1.61627,0.71489,0.70505,0.75177,0.5107,1.15884,1.17561,1.56164,0.00406,0.00406,0.00406
32,386.8,1.26782,1.65237,1.61054,0.71835,0.70272,0.74605,0.52166,1.14748,1.18538,1.55518,0.003862,0.003862,0.003862
33,399.861,1.26959,1.65633,1.61073,0.6539,0.7558,0.73988,0.51828,1.13275,1.23007,1.535,0.003664,0.003664,0.003664
34,412.715,1.24333,1.62154,1.59812,0.70869,0.68406,0.75889,0.52831,1.1456,1.14202,1.57034,0.003466,0.003466,0.003466
35,425.624,1.25035,1.61051,1.58059,0.68732,0.69427,0.74135,0.50682,1.18212,1.19346,1.56554,0.003268,0.003268,0.003268
36,438.932,1.23448,1.58807,1.57856,0.69866,0.73846,0.77281,0.54107,1.12458,1.12211,1.52259,0.00307,0.00307,0.00307
37,452.605,1.19776,1.5534,1.55386,0.6658,0.75435,0.77078,0.53524,1.11881,1.08766,1.52711,0.002872,0.002872,0.002872
38,465.712,1.21261,1.53505,1.54839,0.68569,0.75978,0.77993,0.54823,1.11798,1.06859,1.52544,0.002674,0.002674,0.002674
39,478.735,1.20693,1.53583,1.56149,0.76191,0.68977,0.7881,0.556,1.08992,1.05066,1.49283,0.002476,0.002476,0.002476
40,492.652,1.20241,1.5171,1.54013,0.7002,0.74641,0.78369,0.56885,1.08363,1.06627,1.4951,0.002278,0.002278,0.002278
41,507.665,1.10899,1.30958,1.50779,0.74403,0.77185,0.80858,0.57841,1.07069,0.98536,1.49869,0.00208,0.00208,0.00208
42,521.9,1.07315,1.26566,1.48317,0.77049,0.76969,0.81852,0.58834,1.07158,0.97821,1.5007,0.001882,0.001882,0.001882
43,535.937,1.07458,1.24442,1.48572,0.73843,0.78752,0.8298,0.60294,1.05907,0.95483,1.47549,0.001684,0.001684,0.001684
44,550.149,1.04763,1.20598,1.46399,0.78936,0.78145,0.83773,0.60783,1.06456,0.92753,1.49822,0.001486,0.001486,0.001486
45,564.08,1.03428,1.17768,1.44846,0.77116,0.81522,0.841,0.61846,1.02772,0.90927,1.45961,0.001288,0.001288,0.001288
46,578.272,1.01547,1.14642,1.43653,0.82539,0.78168,0.84316,0.61983,1.02489,0.91143,1.45527,0.00109,0.00109,0.00109
47,592.747,1.01515,1.13174,1.42846,0.79199,0.79616,0.85025,0.62829,1.01934,0.88328,1.45023,0.000892,0.000892,0.000892
48,606.74,1.00601,1.13064,1.42338,0.81245,0.80248,0.8434,0.62105,1.01891,0.88805,1.44814,0.000694,0.000694,0.000694
49,620.821,0.9888,1.1173,1.41004,0.80211,0.82458,0.86206,0.63429,1.01513,0.87206,1.44713,0.000496,0.000496,0.000496
50,635.461,0.98712,1.1115,1.41177,0.81934,0.79539,0.85864,0.63445,1.00808,0.86247,1.4389,0.000298,0.000298,0.000298
